"d8897bf0-7620-45e4-8fdc-842017a83257",0,12.1,80.84,6.45,92.94,0,,,,"Not Applicable",225
"a5765ecc-437c-4910-881f-ac0c6791dec2",1,0.3,3.5,0.05,4.8,0,,,,"Not Applicable",5
"9cb79f49-996b-45d4-b323-c38d0facd861",58000000,90000000,20000000,10000000,168000000,0,,,,"Not Applicable",37
"4e6d1bdd-f7bc-461a-af86-d007ba1d82c1",0.1,0.2,0.5,0.01,0.8,0,,,,"Not Applicable",20
"49e07649-0060-497e-a826-a047817bb75b",0.8,1.5,1.5,0.3,3.8,0,,,,"Not Applicable",60
"b2a230d4-86c6-4e7d-a50c-c28972550527",3,3,3,3,9,0,,,,"Not Applicable",0
"5c7203af-dc15-43d1-84f9-c4d52ab32d8f",0.15,0.2,1.5,0,1.85,0,,,,"Not Applicable",2
"a12afeeb-32e7-46d3-87b7-01ff208b866c",0,1.5,4.18,0.62,5.68,0,,,,"Not Applicable",20
"ae025654-dc77-4d21-b3ee-df384dbb1379",0,0.05,0.13,0.04,0.18,0,,,,"Not Applicable",7
"2e4ece85-1a2a-4bec-8523-381345195af8",0,0.3,0.4,0.3,0.7,0,,,,"Not Applicable",8
"fd4eb46d-aecf-407c-8027-1b7a474e54b3",1.5,1,2.45,0.12,4.95,0,,,,"Not Applicable",46
"1c9677a8-780e-4a3b-a576-6f6485452a5d",27,70,105,10,202,0,,,,"Not Applicable",1650
"7b458603-44b9-440d-9d2a-ec96f5278e25",0,0.49,0.75,0,1.24,0,,,,"Not Applicable",12
"014111df-62ce-47ee-9f5a-1c9de94638c4",0,14.71,7.33,0,22.04,0,,,,"Not Applicable",66
"90bf6a61-383f-4bad-b7c9-36be5ca723c3",0,0,0.1,0.4,0.1,0,,,,"Not Applicable",14
"c9029d38-56fd-492b-a71b-8daa79ed0053",6.34,4.96,2,0.1,13.3,0,,,,"Not Applicable",224
"12825fe9-c8a2-4e21-81ee-832445cb115b",0,0,168,0,168,0,,,,"Not Applicable",97
"73c399e6-edb3-4703-82bc-ad268a499a6e",1000,1000,2000,1000,4000,0,,,,"Not Applicable",6000
"cc0a652e-638a-4129-a62a-bfd063e9927d",0,7,15,0,22,0,,,,"Not Applicable",10
"ec471854-8365-4d37-b823-98eeacb6fcb3",0.1,0.31,0.9,0.17,1.31,0,,,,"Not Applicable",20
"39f8433f-c1db-4f6f-90fa-0b414de30c39",0.09,0.35,0.25,0,0.69,0,,,,"Not Applicable",4
"e6fee693-950b-4d26-a96d-d130d6ff28a4",0.29,0.27,0.15,0.14,0.71,0,,,,"Not Applicable",13
