"85229752-b8c9-4a9d-92e5-17078d0a784b",1,"Boiler","Electricity","Scrubber"
"345c0112-0847-4f64-b59f-529084ba34de",0,"Not Applicable","NA","NA"
"09b36105-352f-459d-bf23-5fec9d0db001",220,"DG Set","HSD","Adequate Stack Height Only"
"531c79fa-c680-48ac-8dad-d880d7b8b808",0,"Not Applicable","NA","NA"
"6f01dba3-78d5-4e09-b05b-9ec741f5777f",0,"Not Applicable","NA","NA"
"1442b9a6-9dc7-4826-b8c3-f9926244d640",1500,"DG Set","HSD","Adequate Stack Height Only"
"13705fba-e8fb-4cbb-825f-8481dd15b011",750,"DG Set","Furence Oil","ESP(ElectroStatic Presipretator)"
"6a1c82d3-3f3c-462f-8b2e-98163d3b17a1",0.5,"Boiler","Other - wood","Cyclone Separator"
"e4f52446-4741-4a2c-befb-19623a8ad4a9",5,"DG Set","HSD","Scrubber"
"ca9a4323-eb76-45e6-a5a5-c30eb417fd36",1.5,"Furnace","Electricity","Scrubber"
"3fba51ff-258d-46db-a349-895641cc5478",1,"DG Set","HSD","Scrubber"
"67dad5ad-3f07-4858-bcef-9578e41b3d49",10,"DG Set","HSD","Venturi Scrubber"
"2380ecb4-3db1-451b-b122-d4d36f121183",5,"Boiler","Rice Husk","Cyclone Separator"
"d0673450-b600-4b26-b3c4-bf47cb5da29b",15,"Furnace","Coal","Gravity Dust Settling Chamber"
"ff269222-142e-4897-8b1d-d415809f5a18",15,"Boiler","Coal","Multi-Cyclone Separator"
"05a485b2-6a42-47e2-bb94-b1b66076167d",0,"Not Applicable","NA","NA"
"fe439859-89d7-44b5-8daf-8c17e39bad88",100,"DG Set","Other - Diesal","Adequate Stack Height Only"
"e1648589-56f1-426d-9411-856adde089d5",0,"Not Applicable","NA","NA"
"ffd48540-03d8-47a5-be21-a136dc1c56c3",0.1,"DG Set","Electricity","Cyclone Separator"
"f156984a-22d3-4f4a-ba0a-921768099287",160,"DG Set","HSD","Bag Filters"
"0d6d3061-d64e-4fa3-bbb9-15818f6a48c8",750,"DG Set","HSD","Adequate Stack Height Only"
"9cce95cb-376e-44ea-ba54-5ba4a686552c",750,"DG Set","HSD","Adequate Stack Height Only"
"1cca4df4-47c3-4e3b-849b-3060f4f683d7",30,"DG Set","HSD","Scrubber"
"3fdbd707-a0de-42b5-aa0e-d3b9a7aab037",7,"Boiler","Other - waste wood (by product)","Bag Filters"
"3b628e49-2395-4b21-b111-77f0f8a91b1e",6,"Boiler","Other - Briquettes/Wood","Multi-Cyclone Separator"
"099efed5-93f8-413f-ba43-01315e27bc44",0,"Not Applicable","NA","NA"
"66689181-82de-4b41-a3ff-a32f9ecdc297",0.85,"Boiler","Furence Oil","Adequate Stack Height Only"
"0c985f2e-c471-4027-91f1-294b7d59cdbe",2,"Furnace","Furence Oil","Adequate Stack Height Only"
"6a618dd5-221d-4ff9-a88e-afe2f9358c61",2,"Furnace","Furence Oil","Adequate Stack Height Only"
"13f09cbf-985d-48ef-bae6-ab3651683a10",500,"DG Set","HSD","Adequate Stack Height Only"
"67ecaea5-8d0f-4544-a660-592c71414369",500,"DG Set","HSD","Adequate Stack Height Only"
"8c632dcb-a706-427a-bb51-11b5acaff607",0,"Not Applicable","NA","NA"
"1eab8270-25fc-42ff-af1c-3fb0b29fde85",0.1,"Furnace","Rice Husk","Adequate Stack Height Only"
"23b59764-6442-4c1f-854a-3f5066bf2bdc",0,"Not Applicable","NA","NA"
"955fb734-f972-4556-9da4-2cac65047829",0,"Not Applicable","NA","NA"
"4fa864f5-c9d5-4cfd-8ae3-9fa15732372a",10,"DG Set","HSD","Adequate Stack Height Only"
"0caece7c-2fd1-49ca-9a1d-829d7ed3b557",0,"Not Applicable","NA","NA"
"7e22c7b7-c65b-4509-b5e7-fa36547d086c",0,"Not Applicable","NA","NA"
"d33631f8-bffa-426f-8769-f84037c96e84",0,"Not Applicable","NA","NA"
"9b962c23-12ea-45fb-93fc-da76f934608d",0,"Not Applicable","NA","NA"
"37337852-e98f-4db3-9ca8-9519618b5f53",3,"Boiler","Electricity","Scrubber"
"bd192093-ab6d-43dd-919e-5713f2184356",0,"Not Applicable","NA","NA"
"191e106b-39d2-4d23-888c-ebe0f951350e",0,"Not Applicable","NA","NA"
"dddd88ce-6c1c-41ed-b285-4453d2d8643a",0,"Not Applicable","NA","NA"
"d6ed5ab8-2a5c-4c1b-b02b-0b706574f61f",0,"Not Applicable","NA","NA"
"7e696e6a-3480-4c19-b049-f445947f2482",102,"Boiler","Coal","Multi-Cyclone Separator"
"8087530e-5f7e-4988-b47f-088b40d05489",0,"Not Applicable","NA","NA"
"bb2d253a-85b2-4f84-9851-eb54ab9b7c60",0,"Not Applicable","NA","NA"
"702f8432-d4e6-4195-be6e-3c7dc00ac612",0,"Not Applicable","NA","NA"
"e2452ba3-b5d2-4d4f-be27-75a8265044a7",0,"Not Applicable","NA","NA"
"9eaf7884-8907-416c-abc7-d80d34f01061",6,"DG Set","HSD","Adequate Stack Height Only"
"8b8de983-684d-4b4f-90c4-ac87a91e6139",200,"Furnace","Electricity","Cyclone Separator"
"ae3e801b-fbcf-4c42-966d-439bee083daf",1000,"Boiler","Other - Wood","Trima Cyclone"
"c8d752b0-ac83-4cfc-86f2-4026eba8e35d",250,"DG Set","LDO","Scrubber"
"c3e8410b-ca0f-446f-a21b-1214477ce8a2",475,"DG Set","HSD","Bag Filters"
"a8757a14-c3c2-4a24-a470-973f6a5cfdb6",10,"DG Set","Electricity","Adequate Stack Height Only"
"dab00284-90ff-4e2a-bc75-6da8352e5690",120,"DG Set","HSD","Adequate Stack Height Only"
"dab6713b-8e83-43f6-ac27-2d58454e86e5",0,"Not Applicable","NA","NA"
"626d9a93-e0aa-4260-8e21-95ab8c9310fb",305,"DG Set","Other - Diesel","Adequate Stack Height Only"
"4b563ddb-bd2f-493c-bdc0-13696e76e95f",0.5,"Boiler","Other - WOOD","Cyclone Separator"
"1ded27db-73e9-488d-947a-b0766c1c792b",0,"Not Applicable","NA","NA"
"abff3604-a9d4-47d2-8b0b-76da572bf9a8",0,"Not Applicable","NA","NA"
"7cccc03f-8604-4400-b434-a9f06595ac44",0.05,"DG Set","Other - Diesel","Adequate Stack Height Only"
"68be1a52-678f-4d3c-b2b5-3712a09e4ad2",500,"DG Set","HSD","Adequate Stack Height Only"
"b0da363b-7a70-4ff1-8c0a-4091e66e9b5b",500,"DG Set","HSD","Adequate Stack Height Only"
"aa9cc135-b882-48e3-8289-79de2bdd9f6d",0,"Not Applicable","NA","NA"
"7739f2c8-1222-4d4a-b82f-31670405e276",0,"Not Applicable","NA","NA"
"9d114f7f-2abc-49ff-b480-a3a899709487",0,"Not Applicable","NA","NA"
"09b7f78a-b1f6-41c1-a016-0f1a51054a99",15,"DG Set","Other - diesel","Gravity Dust Settling Chamber"
"d262a0b6-a3b8-499c-9e74-34db0bc17f68",0,"Not Applicable","NA","NA"
"241f21ca-01dc-4ee8-9815-aaa114653457",30,"DG Set","HSD","Adequate Stack Height Only"
"7e7105e8-49bc-489a-9b8d-b85205fed630",85,"Boiler","Rice Husk","ESP(ElectroStatic Presipretator)"
"48bcf054-3745-40ee-8a2c-47ab5895c2a6",0.7,"Furnace","Coal","Scrubber"
"c8c425b9-7bf0-4a5b-93e5-7d2645ee4273",10,"DG Set","HSD","Scrubber"
"2f7cd88a-4ee7-4b21-99a5-c5f4e5de4d33",1,"Boiler","Coal","Cyclone Separator"
"9fc995f3-d2fb-45af-b7e2-99c2ccbbea93",250,"DG Set","Furence Oil","Multi-Cyclone Separator"
"61917209-144d-48fd-aa14-0109db739624",10,"Boiler","Pet Coke","Multi-Cyclone Separator"
"4bc427b7-1b9c-4f53-bd1f-f3d501cd5e4d",0,"Not Applicable","NA","NA"
"bf5005d3-4614-4ca1-87d9-5a9f7e25ec32",1.5,"Boiler","Pet Coke","Cyclone Separator"
"c40d84df-2fa8-494a-973e-63b3b51d0f8c",0,"Not Applicable","NA","NA"
"7472c714-666b-4bdf-ab85-c2080a426770",3,"Process Emission","Electricity","Adequate Stack Height Only"
"4bf1c403-2d93-4604-a074-c1eedbd5dbf4",0,"Not Applicable","NA","NA"
"cb71bd60-b83f-460d-91dd-e8a2d7f00f03",0,"Not Applicable","NA","NA"
"abe3504d-8093-49ce-98ed-747bcd1772b4",0,"Not Applicable","NA","NA"
"dd8294cc-c00b-49df-b947-a2fa51626034",0,"Not Applicable","NA","NA"
"14b5efcc-8195-4b86-ab53-604bf172eeec",25,"DG Set","Other - nil","Scrubber"
"536b0f23-003b-4178-9a63-95549b014e3a",45,"DG Set","Electricity","Gravity Dust Settling Chamber"
"bbe57c29-ffc5-43d1-9664-c01383d6b408",0,"Not Applicable","NA","NA"
"79b9efc5-b08f-4459-8a0b-24ac00caf32a",0,"Not Applicable","NA","NA"
"2a4f528a-d8e3-4e4a-b449-d5fa8a98d26e",0,"Not Applicable","NA","NA"
"6a066e29-564f-44a9-89b2-63242b976fd7",0,"Not Applicable","NA","NA"
"2bbc8cf7-8521-497a-a3ba-c19155c90eae",20,"Process Emission","Electricity","Adequate Stack Height Only"
"4a357aed-4fee-4c80-930b-02148669a494",1,"DG Set","HSD","Scrubber"
"1d30aa6c-af6d-45dd-9a09-9907f9100d51",60,"DG Set","Electricity","Adequate Stack Height Only"
"7c8f1a4e-4db1-427f-8548-a44452ad7960",0,"Not Applicable","NA","NA"
"ea5ef11f-f6cd-453c-bd10-dee7ae6f0344",0.1,"DG Set","Electricity","Multi-Cyclone Separator"
"fa54972e-6c01-4df3-94f4-c2580965a200",0,"Not Applicable","NA","NA"
"57e1ed49-9c6c-4fc7-a077-9e5004f0cbeb",5,"Process Emission","Coal","Cyclone Separator"
"0e69f441-b356-4279-9cc1-25a2c153585e",300,"DG Set","HSD","Adequate Stack Height Only"
"bffd9482-c705-4ab0-90b6-cf53ae90788d",0,"Not Applicable","NA","NA"
"4ffa7b49-b43d-4637-8527-34d05d1e30bd",0,"Not Applicable","NA","NA"
"a202d041-251d-4b04-b977-03f660990d52",0.1,"DG Set","Electricity","Multi-Cyclone Separator"
"b0668467-3dcd-4d77-a062-d3e2f0b00757",0.1,"DG Set","Electricity","Multi-Cyclone Separator"
"95a23f94-210b-4fa4-a609-ebe3529f13b0",0,"Not Applicable","NA","NA"
"ca9e0162-2f75-4e8b-80fc-59f9ada181c2",25,"DG Set","Other - DIESEL","Adequate Stack Height Only"
"1bbc8d2f-5a54-4819-b9a9-abf65ad1e889",0,"Not Applicable","NA","NA"
"b07e6f30-cdee-4fe3-9ed8-bf746195f7ac",0,"Not Applicable","NA","NA"
"8be3a472-d0db-48e7-b8ba-836812447b1e",0,"Not Applicable","NA","NA"
"3b84d8df-cac8-4dc4-b199-0c8f45d42e18",5,"Process Emission","Coal","Multi-Cyclone Separator"
"7840d61b-fd64-4dde-ad81-8c489ec2dee0",2,"DG Set","Electricity","Adequate Stack Height Only"
"9be7d5ff-f6d2-41ce-9b88-38321b75fbe6",500,"DG Set","Other - DISEAL","Scrubber"
"c053ae4e-4558-42e9-a0a5-a5342966da43",0,"Not Applicable","NA","NA"
"64c41568-3b84-449a-af0e-64fef1968e65",5,"Boiler","Other - Firewood, Wastage of Wood","Multi-Cyclone Separator"
"f6eaca06-1e02-40cb-b896-35b444ce38b4",0,"Not Applicable","NA","NA"
"c668830d-f66f-4bd8-9eda-69465918a8e3",15,"DG Set","HSD","Adequate Stack Height Only"
"443a9d69-be9d-45c6-b6d2-9a06d11cbd97",0,"Not Applicable","NA","NA"
"b865d4f7-719c-4e31-a902-49c419acfff7",0,"Not Applicable","NA","NA"
"a73293d7-0a39-4ac5-86e5-d8113c53a356",0,"Not Applicable","NA","NA"
"6de397d7-8480-47cc-80c1-0680fbb8974c",600,"Furnace","Pet Coke","Multi-Cyclone Separator"
"1b51f7f9-da69-4a6e-828d-b6dec3e783d0",62,"DG Set","HSD","Adequate Stack Height Only"
"7c1a2d14-eddb-4d1e-b7a2-3dc4b62c8513",150,"DG Set","HSD","Adequate Stack Height Only"
"9491a25d-dafd-4220-973b-e00da3df567d",0,"Not Applicable","NA","NA"
"0445e216-30a1-43df-bb7a-43ac35720bfc",25,"DG Set","HSD","Adequate Stack Height Only"
"fb165486-952e-4b1e-a137-ed3438e6242b",0,"Not Applicable","NA","NA"
"deffeb16-15dc-4005-8984-04eff2c3784d",0,"Not Applicable","NA","NA"
"dd252d52-7d91-4279-869d-aff1bb635c8d",0,"Not Applicable","NA","NA"
"00f81b16-458e-49c4-b3b1-a218b0adc69a",0,"Not Applicable","NA","NA"
"e7068ea5-60da-463e-98af-61dd3a3f0bbd",10,"DG Set","Electricity","Adequate Stack Height Only"
"3ab8a74e-4ffc-4183-b1ec-445007c320ba",0,"Not Applicable","NA","NA"
"4a64b5f5-624b-4641-ba5b-3fd7b48daa07",100,"DG Set","HSD","Cyclone Separator"
"5a49de03-b708-4f31-8a19-7be73fd75d70",249,"DG Set","HSD","Scrubber"
"ddca3269-c90e-4366-91e6-117fdb950bf9",50,"DG Set","HSD","Bag Filters"
"b448e5c4-0639-4417-bd68-5a50a1d29744",200,"DG Set","HSD","Cyclone Separator"
"2a4f4862-8169-45f6-9e30-65a5ca23fa4f",30,"Furnace","Electricity","Cyclone Separator"
"a346048b-6c76-4e65-8e46-fa7eecd21b5d",0,"Not Applicable","NA","NA"
"9161b0dc-3ee6-4827-a320-5a670ff20965",2,"Boiler","Other - BRICKETS AND BAGASSE","Cyclone Separator"
"3c2d4750-24ea-4812-a3e8-f8cca1ef644f",250,"DG Set","Other - DIESEL","Adequate Stack Height Only"
"fb1bad83-de8b-4e19-9fc8-6a45021fec04",0,"Not Applicable","NA","NA"
"5cc3d651-1522-4278-9bb8-a7a5ea0a0d3f",0,"Not Applicable","NA","NA"
"f07fc515-8619-4fb1-986c-fc11fa66db89",0,"Not Applicable","NA","NA"
"63814eae-aad4-4d79-8506-9c38f940ef02",0,"Not Applicable","NA","NA"
"379f4da2-5b03-4c04-b42a-7157485b6cf4",750,"DG Set","HSD","Scrubber"
"6389fa63-88d4-4ae3-a5b5-ec0c2ea00b4e",0,"Not Applicable","NA","NA"
"373ca4c1-83ae-452c-ae35-2da7fcbb47a6",4,"Boiler","Rice Husk","Trima Cyclone"
"78a95446-33bb-41f8-8059-1922501d6084",0,"Not Applicable","NA","NA"
"bf561311-2bed-48da-a452-22f1119de076",0.02,"DG Set","HSD","Scrubber"
"c46eaa8a-592c-4f08-9828-36248ad3ef30",50,"DG Set","HSD","Bag Filters"
"87dc8508-6d3c-437f-afa2-e164859bfa31",0.5,"DG Set","HSD","Scrubber"
"4e87e458-e81b-488c-9415-898baeadea83",0,"Not Applicable","NA","NA"
"2075cc05-05a7-4607-8302-6e9f094056ac",1,"DG Set","HSD","Bag Filters"
"cc4048ae-a1f2-429d-9700-d49373465104",0,"Not Applicable","NA","NA"
"549dc094-ae3f-432a-9ef0-5d53b44f2a09",65,"DG Set","HSD","Adequate Stack Height Only"
"778028b0-49d9-4ea2-b981-65931a31be24",0,"Not Applicable","NA","NA"
"c10a8474-2c00-4f8f-a340-a02de870265d",0,"Not Applicable","NA","NA"
"50e6c97d-c656-4338-a0a0-c7704d764ffd",100,"TG Set","HSD","Cyclone Separator"
"68377f4d-1365-4cef-97b8-6347d69a3aa5",100,"DG Set","HSD","Adequate Stack Height Only"
"baf54e23-b4cb-4c3c-9c55-0a2d0cfafede",150,"DG Set","HSD","Adequate Stack Height Only"
"ff29541d-8237-45ff-8990-8585b966cca7",0,"Not Applicable","NA","NA"
"30eee13b-c49d-402c-be28-93c117cb67d4",45,"DG Set","HSD","Cyclone Separator"
"2652f9b6-338e-42a7-97ca-a2a9c004f394",0,"Not Applicable","NA","NA"
"fa6ffb7c-e84c-4b43-bc62-d992f90a5d42",1,"DG Set","HSD","Adequate Stack Height Only"
"dc60650e-8fab-4449-aafa-57633b90d0bb",150,"DG Set","HSD","Adequate Stack Height Only"
"ab37c43c-3af2-486a-8050-71329d2c5abc",0,"Not Applicable","NA","NA"
"56c7c32c-2196-43e1-8750-885716bd764b",0,"Not Applicable","NA","NA"
"a9a02439-750f-4d4b-8a37-d55975e9d9e7",0,"Not Applicable","NA","NA"
"5106da7f-b92c-4080-a67c-3ea16a19ddc5",0,"Not Applicable","NA","NA"
"9c9cbf5d-a67d-4816-8d5b-f706d8a07fbe",0,"Not Applicable","NA","NA"
"5bb91bcf-747f-488d-acba-ce0791f4b166",777,"Process Emission","Coal","Multi-Cyclone Separator"
