23F59A9A-CF09-4000-AEF3-749DC87E28C7,0,0.5,0.5,0,0,0,0.5,0,Muncipal Water Supply,Onto Land for Irrigation/plantation,0,0,0,0,02-08-2016,03-08-2016,NULL,NULL
B4B13B25-E07C-4C53-895B-066147CC22DA,0,0,0,0,0,0,0,0,Other,Sewer,0,0,0,0,03-08-2016,03-08-2016,HSIIDC,NULL
C57B779A-2964-4985-A580-60035AC46E6D,0,0,100,0,0,0,0,0,Other,Other,0,0,0,0,03-08-2016,30-12-2016,HAND PUMP,SAFETY TANK
0C45E3BA-74E4-4F6D-9132-00C10ED1B9E8,1,0,0,0,0,0,0,0,Tubewell,Other,0,0,0,0,03-08-2016,14-08-2016,NULL,NOT APPLICABLE
27781CCC-4D46-4EA2-B50A-2E518579A65D,100,0,0,0,0,0,0,0,Other,Other,0,0,0,0,03-08-2016,03-08-2016,HSIIDC,other
36E05F81-906C-4E13-922D-96170CE2401C,10,0,40,2,10,0,40,2,Tubewell,Sewer,0,0,0,0,03-08-2016,03-08-2016,NULL,NULL
7F3EE6AF-3862-46C8-B99C-F747644D5329,0,0,1,0,0,0,0.5,0,Muncipal Water Supply,Sewer,0,0,0,0,12-08-2016,12-08-2016,NULL,NULL
3A57429F-5D98-4AB3-B4DB-868CDABC8240,50,0,0,0,0,0,0,0,Tubewell,Sewer,0,0,0,0,04-08-2016,04-08-2016,NULL,NULL
A623F151-F3FD-4DF0-BB06-D49B09C0053C,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,06-08-2016,08-08-2016,NOT APPLICABLE,NOT APPLICABLE
ACEAF66B-2D57-44A5-A6FA-9586ED6147E6,45,5,21,4,0,0,10,0,Other,Onto Land for Irrigation/plantation,0,0,0,0,04-08-2016,22-01-2017,Submersible Pump,NULL
3EA5D4EA-ECC9-4556-B633-B52D43968121,2,0,2,0,1,0,1,0,Tubewell,Other,0,0,0,0,06-08-2016,08-08-2016,NULL,NULL
C4408E9A-EAF7-4C94-AFBA-33A68EAB1428,6,0,1,0,0,0,0,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,27-09-2016,27-09-2016,NULL,NULL
D46AFCD8-FCBE-42DF-9B25-32F1B7D124DB,0,0.04,0.5,0,0,0,0,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,06-08-2016,25-11-2016,NULL,NULL
4EF4E1B2-8735-4C7B-907F-ABFD2AA79346,50,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,06-08-2016,06-08-2016,NULL,NULL
523C07F9-A654-45E8-B523-D6B2EDC1F6E2,1000,0,0,0,0,0,0,0,Other,Other,0,0,0,0,08-08-2016,08-08-2016,HSIIDC,other
8CE7AE09-2A4C-4B79-9D4E-BA0A30904379,500,0,0,0,100,0,0,0,Tubewell,Sewer,0,0,0,0,08-08-2016,08-08-2016,NULL,NULL
C316B15D-FA63-42C8-A8D6-B1E6D7B5C8B2,100,80,10,10,100,80,10,10,Other,Sewer,0,0,0,0,08-08-2016,08-08-2016,PWD B AND R,OTHER
A08CDE36-78A3-43E8-8A86-DE6F409A5C00,200,0,0,0,0,0,0,0,Other,Other,0,0,0,0,09-08-2016,09-08-2016,HSIIDC,other
90FD67A5-94B6-4083-85A2-3E1E98E6B6BB,1,0,1,0,0.25,0,0.25,0,Tubewell,Sewer,0,0,0,0,10-08-2016,10-08-2016,NULL,NULL
AD59828A-47BF-4906-8260-3E69F48976E4,0,2,3,0,0,3,2,0,Other,Sewer,0,0,0,0,26-08-2016,26-08-2016,Septic Tank,NULL
843133A6-8D4B-4EDC-B26A-24B46A60B4FA,20000,100,2000,100,20000,100,2000,100,Muncipal Water Supply,Sewer,0,0,0,0,14-08-2016,14-08-2016,NULL,NULL
688190BE-306D-4720-B63B-50D00B0D8F6E,10,3,2,5,11,0.5,2,4.5,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,17-09-2016,09-11-2016,NULL,NULL
