0E00F6E7-1F5E-4D18-86B0-7AE83B458154,VPO Dhani Hunat,0,Np,0,0,0,No,No,No,No,,127,0,7,0,1,625,0,0,0,0,0,0,0,Bhiwani,SIWANI,Siwani,State Highway,0,Siwani,2016-07-19,2016-07-21
82448620-D3E4-48FD-84E6-1EB1495B3B0A,"Plot 23, Sector 2, IMT Manesar, In Front of Rockland Hospital",0,Np,0,0,1,Manesar,IMT,1,2,23,No,0,0,0,0,0,0,0,0,1,0,0,0,Gurgaon,GURGAON,Manesar,Schedule Road,Institution,Manesar,2016-07-20,2016-07-20
53F661D5-4624-4799-BAFA-0A3D1FD47725,"KHASRA NO. 1739/1210/2 SITUATED AT BEGUMPUR KHATOLA ROAD, GURGAON",0,Np,0,0,0,No,No,No,No,,104,1,0,0,0.4,940.86,1,0,0,0,0,0,0,Gurgaon,GURGAON,Gurgaon,Schedule Road,0,Gurgaon,2016-07-20,2016-08-29
B58A532B-ED1B-46DD-B9D7-9F7806334EDC,144-A HSIIDC INDL ESTATE SECTOR 59,0,Np,0,0,1,IMT,69,CLUSTER,69,192,No,0,0,0,0,0,0,0,0,0,0,0,0,Faridabad,BALLABHGARH,Ballabgarh,State Highway,0,Ballabgarh,2016-07-20,2016-07-20
ED7FB3F8-911D-411F-B5F2-0F2F85365AD8,"VILLAGE - KHURSHED NAGAR, PO - NAHAR",0,Np,0,0,0,No,No,No,No,,174,0,16,0,7.5,3000,0,0,0,0,0,0,0,Rewari,NAHAR,Kosli,Other State Road,0,Kosli,2016-07-21,2016-07-21
DFF1DBDC-E36B-409A-BDE3-32311FE083D1,SANKO GOSEI JRG AUTOMOTIVE I PVT LTD.,0,Np,0,0,1,"HSIIDC,IMT BAWAL",BAWAL,II,SEC- 5,PLOT 16,No,0,0,0,3,2,0,0,0,0,1,0,BEFORE,Rewari,BAWAL,Bawal,Other State Road,0,Bawal,2016-07-22,2016-07-22
C1EFE76B-A7C8-42C6-A955-1741DDD36C83,"IMT Sohna, Alwar road and Kundli-Manesar-Palwal Expressway.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F00DCBA-306C-4DD4-AC18-3A075B250C2A,"LADWA ROAD, VILLAGE SIRSAMA, PO PIPLI, KURUKSHETRA (HARYANA)",0,Np,0,0,0,No,No,No,No,,13,0,2.5,1,1.41,2787,1,0,0,1,0,1,0,Kurukshetra,THANESAR,Kurukshetra,State Highway,Rural and Agriculture Land,Thanesar,2016-07-22,2016-07-22
E7B4B0E3-2BC2-4A0E-BD43-9AC89CA48863,"PLOT NO. 1,2,3,10,11,12 INDUSTRIAL AREA PHASE 1 PANCHKULA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602D1DD0-2894-4FB6-A213-BE0533923D28,"MAIN HISSAR, NEAR HDFC, GADDI KHERI ROHTAK",0,Np,0,0,0,No,No,No,No,,176,0,7,0,0,2.79,1,0,0,0,0,0,0,Rohtak,ROHTAK,Rohtak,State Highway,0,Rohtak,2016-07-22,2016-07-22
AE0C121A-7E42-4FBB-A970-78F728BEE4D9,"VILL. CHHAINSA, MOHNA ROAD, BALLABGARH",0,Np,0,0,0,No,No,No,No,,202,0,11,0,55.39,45297,1,0,0,1,1,1,BEFORE,Faridabad,BALLABHGARH,Ballabgarh,Other State Road,Industrial,Ballabgarh,2016-07-25,2016-07-28
ED850CF9-7E09-401B-93BA-FF231A929E99,PLOT NO 100 SECTOR 53 HSIIDC KUNDLI DISTT SONIPAT ,0,Np,0,0,1,KUNDLI,KUNDLI,FIVE,53,100 SECTOR 53 PHASE V HSIIDC KUNDLI,No,0,0,0,0,0,1,0,0,0,0,0,0,Sonipat,RAI,Sonipat,National Highway,0,Sonipat,2016-07-25,2016-07-25
B9220E76-3F34-434B-9F00-36F966A1AFD1,"VILLAGE JATHLANA, NEAR  JATHLANA POWER HOUSE, TEHSIL RADAUR",0,Np,0,0,0,No,No,No,No,,4,0,10,0,22.07,6503,1,0,0,0,0,0,0,Yamunanagar,RADAUR,Yamunanagar,Other State Road,0,Jagadhri,2016-07-25,2016-07-25
