EF2491ED-E44D-4AE9-AF67-A3FE69F83CB6,nil,0,Non-Hazardous,Other,16-02-2017,16-02-2017,3810D234-832E-496D-82E5-4F4981B5F279
63B30A4E-C424-4BFB-B9FC-1F7369BE1551,Core veneer,0.5,Non-Hazardous,Other,28-02-2017,28-02-2017,E01F2C8C-3D40-4C2A-9458-3D19D09CC37D
E46A0AF8-43F3-4287-98E5-8C266610B4E4,Raw,20,Non-Hazardous,Other,20-02-2017,20-02-2017,A0D20923-F893-46FE-9EEB-AA54D3A118A4
C5842B0B-CEE9-443D-A3F8-A25087B485A4,Production,0.1,Non-Hazardous,Sold to Registered Recycler,21-02-2017,21-02-2017,28D99411-346A-4410-BC0A-33843D15B218
25545B69-8378-4F46-8E29-AE8D0735F626,Septic Tank,10,Hazardous,Sold to Registered Recycler,21-02-2017,21-02-2017,F5906938-7B43-445B-9EC9-5E7C3C4E5DE5
CFEE1682-97E7-499A-91EC-122E3988925E,Cardboard,0,Non-Hazardous,Sold to Registered Recycler,21-02-2017,21-02-2017,023552AE-CC5E-42E6-ACFB-22BE4762B5C0
3FA0CF59-E0A5-4CCC-80AF-2A9838D39010,Production,0.1,Non-Hazardous,Sold to Registered Recycler,22-02-2017,22-02-2017,1D925ED4-3253-4A55-B579-E7A55C8372D9
3BF62C36-7242-4ED3-8EC6-41E235697DD8,Production,0.1,Non-Hazardous,Sold to Registered Recycler,23-02-2017,23-02-2017,A6EC00B6-4C66-40B4-ADC3-5C6749DFF52B
E70B7CF0-EEA7-4EBF-98FB-217FD28E93F1,DOMESTIC,0,Non-Hazardous,Other,25-02-2017,25-02-2017,06A1E9D6-9E43-4520-AFCD-14066C0845EF
0FD7C40B-3814-4D8C-936D-ED799018A93C,Un-reacted HCL fumes,0.01,Non-Hazardous,On To Land for filling,26-02-2017,26-02-2017,B9FB43AA-95BA-4078-887D-C91CC80009C3
CC0995D6-30A4-4893-99EB-B009E21DE490,EXTRUSION,0,Non-Hazardous,Other,26-02-2017,26-02-2017,DF5E2EC4-22C9-4473-B471-E48B83D9CE92
C22C3491-C19C-4F2F-8738-127D461F9D51,Sewerage,10,Non-Hazardous,Other,03-03-2017,03-03-2017,494640AC-CEDB-4AB3-8F6E-C0AF6A9247D8
37B9FB6D-9B4D-45D1-8FB5-A0F9DF5828CC,Raw Waste,0.5,Non-Hazardous,Sold to Registered Recycler,27-02-2017,27-02-2017,23297E06-DFFA-4EB8-A022-116C0D51B145
4705A3BC-7C70-4D63-A1AA-F22E78A83068,Tailor Cutting,50,Non-Hazardous,Sold to Registered Recycler,01-03-2017,01-03-2017,739F78C4-43C8-4528-8A99-5B0E9F2F4EC3
80E473A3-5F0F-422F-9C82-F12FC03BF6EF,domistic,1,Non-Hazardous,Other,01-03-2017,01-03-2017,351BFB9C-D47C-4B35-92B4-2CAD823CC4DC
5E6ACB54-9D1A-43A0-AD1D-44197625C39A,Solar,200,Non-Hazardous,TSDF Site,01-03-2017,01-03-2017,62EEFC49-0665-4F00-ADE0-43B00E956AFB
B44293C3-0610-4F1E-AD85-C8AFDCB22828,AIR/WATER AND SOLID WASTE,70,Non-Hazardous,Other,03-03-2017,03-03-2017,76B49C0C-0402-4B27-B149-589914DF44A7
7CC01154-2736-4E7F-B051-243C2B44B0A5,Five ,0,Non-Hazardous,Other,03-03-2017,03-03-2017,8969D271-2370-4E75-AA33-633C79E254C6
1063A0E6-BAF5-4B5C-B2BF-29DC49967EDD,SUGARCANE BAGASSE,10,Non-Hazardous,Other,07-03-2017,07-03-2017,4C99C30F-0699-4092-A062-FF24184D4966
166D122A-7088-42E8-9065-CC359DD937B6,BROKEN GLASS,0.2,Non-Hazardous,Sold to Registered Recycler,07-03-2017,07-03-2017,4C99C30F-0699-4092-A062-FF24184D4966
DC17D35E-C06F-448D-BB60-D81363997B6A,Waste Paper,0.1,Non-Hazardous,Other,07-03-2017,07-03-2017,14E1FB79-60A8-402C-B3DC-F76765D828E9
0D75E4E1-2586-4999-8D61-2BF19FF7274B,Boiler,2.5,Non-Hazardous,Sold to Registered Recycler,10-03-2017,10-03-2017,5F86EA7F-5EC9-41C2-B3D7-72D09C4B30DC
6BEE41DA-4D1E-483F-8F8A-DBFA08DC64BF,Not Applicable,0,Non-Hazardous,Other,10-03-2017,10-03-2017,1EB30852-5C2D-42B1-9A5B-E4AF70DF8F8C
DC0688AC-106C-41C6-90E1-91C3990E3838,NA being NIL generation,0,Non-Hazardous,On To Land for filling,18-03-2017,18-03-2017,7D7ED632-CCB6-4CEE-B86E-492469F6909C
A07FE221-E1AC-4E0C-AC78-26800D44766D,Production Line,1,Non-Hazardous,Other,22-03-2017,22-03-2017,47CB7422-29EA-42E6-B5A5-F0C1E874A4CB
